order_id,order_date,product_id,product_name,category,price,quantity,revenue,customer_id,customer_segment,region
ORD10598,2023-07-04,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST3873,Enterprise,North
ORD10599,2023-05-08,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3693,Individual,South
ORD10600,2023-11-10,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST3642,Education,East
ORD10601,2023-08-09,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1433,Enterprise,North
ORD10602,2023-04-24,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST3091,Small Business,West
ORD10603,2023-07-20,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST2896,Small Business,East
ORD10604,2023-09-05,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1428,Individual,West
ORD10605,2023-02-13,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1475,Small Business,East
ORD10606,2023-06-25,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2865,Small Business,Central
ORD10607,2023-06-28,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2950,Enterprise,West
ORD10608,2023-12-23,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1275,Individual,North
ORD10609,2023-12-30,PROD013,Backpack,Accessories,89.99,2,179.98,CUST4478,Individual,North
ORD10610,2023-03-26,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4808,Small Business,Central
ORD10611,2023-10-10,PROD003,USB-C Cable,Accessories,19.99,2,39.98,CUST3293,Education,West
ORD10612,2023-07-27,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3579,Small Business,South
ORD10613,2023-12-03,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST1119,Small Business,West
ORD10614,2023-08-08,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST2592,Enterprise,South
ORD10615,2023-05-23,PROD004,"Monitor 27""",Electronics,399.99,2,799.98,CUST4081,Enterprise,Central
ORD10616,2023-10-02,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST2335,Small Business,West
ORD10617,2023-05-15,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST3747,Education,Central
ORD10618,2023-06-10,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST3445,Education,Central
ORD10619,2023-10-28,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST2441,Education,Central
ORD10620,2023-12-11,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST2218,Enterprise,South
ORD10621,2023-03-02,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST1977,Individual,North
ORD10622,2023-07-11,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3840,Small Business,Central
ORD10623,2023-08-03,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3442,Small Business,Central
ORD10624,2023-08-05,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1760,Education,Central
ORD10625,2023-11-27,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1709,Small Business,West
ORD10626,2023-03-13,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST1766,Individual,West
ORD10627,2023-01-28,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4545,Individual,North
ORD10628,2023-03-11,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1799,Education,Central
ORD10629,2023-12-01,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3804,Education,West
ORD10630,2023-08-16,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3001,Small Business,North
ORD10631,2023-01-16,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST4259,Small Business,East
ORD10632,2023-05-21,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1920,Individual,South
ORD10633,2023-08-23,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3316,Education,Central
ORD10634,2023-02-27,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3345,Enterprise,East
ORD10635,2023-10-06,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2502,Enterprise,West
ORD10636,2023-04-22,PROD009,Headphones,Electronics,199.99,1,199.99,CUST2741,Enterprise,South
ORD10637,2023-01-17,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2842,Individual,East
ORD10638,2023-02-14,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST2798,Enterprise,South
ORD10639,2023-10-29,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4526,Education,South
ORD10640,2023-03-13,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4214,Small Business,South
ORD10641,2023-01-31,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3335,Individual,Central
ORD10642,2023-11-02,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2325,Individual,East
ORD10643,2023-05-17,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4901,Enterprise,South
ORD10644,2023-07-30,PROD013,Backpack,Accessories,89.99,1,89.99,CUST4763,Enterprise,East
ORD10645,2023-12-02,PROD014,Desk Lamp,Furniture,59.99,3,179.97,CUST4547,Small Business,South
ORD10646,2023-12-31,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST2013,Education,West
ORD10647,2023-10-23,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3571,Education,West
ORD10648,2023-02-08,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST3595,Enterprise,West
ORD10649,2023-05-23,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3845,Individual,West
ORD10650,2023-06-17,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST3383,Enterprise,North
ORD10651,2023-08-23,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3600,Individual,North
ORD10652,2023-10-01,PROD013,Backpack,Accessories,89.99,1,89.99,CUST4965,Education,South
ORD10653,2023-05-18,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2322,Individual,East
ORD10654,2023-10-23,PROD009,Headphones,Electronics,199.99,2,399.98,CUST4491,Education,East
ORD10655,2023-12-16,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1188,Enterprise,West
ORD10656,2023-03-05,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4806,Small Business,West
ORD10657,2023-01-01,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST4924,Education,South
ORD10658,2023-03-09,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST4613,Individual,South
ORD10659,2023-05-21,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1382,Individual,East
ORD10660,2023-07-10,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST3721,Small Business,North
ORD10661,2023-11-17,PROD007,Standing Desk,Furniture,599.99,3,1799.97,CUST3864,Small Business,West
ORD10662,2023-02-16,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST3882,Enterprise,North
ORD10663,2023-09-02,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST1319,Small Business,Central
ORD10664,2023-09-23,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3785,Education,North
ORD10665,2023-12-23,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1493,Education,South
ORD10666,2023-02-06,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1937,Education,North
ORD10667,2023-02-22,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1422,Individual,East
ORD10668,2023-06-03,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1561,Education,South
ORD10669,2023-12-13,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST3172,Enterprise,Central
ORD10670,2023-03-26,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2802,Individual,South
ORD10671,2023-03-19,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST4767,Education,Central
ORD10672,2023-08-15,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4522,Small Business,North
ORD10673,2023-02-21,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1573,Enterprise,Central
ORD10674,2023-07-16,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2439,Education,East
ORD10675,2023-03-13,PROD013,Backpack,Accessories,89.99,3,269.97,CUST2014,Individual,North
ORD10676,2023-10-11,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3953,Individual,North
ORD10677,2023-12-04,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1841,Small Business,West
ORD10678,2023-11-27,PROD005,Keyboard Mechanical,Electronics,149.99,4,599.96,CUST4677,Small Business,West
ORD10679,2023-02-27,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST1987,Education,Central
ORD10680,2023-09-28,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST4640,Enterprise,East
ORD10681,2023-06-12,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1540,Education,Central
ORD10682,2023-07-07,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3237,Small Business,West
ORD10683,2023-02-07,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1068,Enterprise,North
ORD10684,2023-04-21,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST1163,Enterprise,West
ORD10685,2023-05-27,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3574,Education,West
ORD10686,2023-07-25,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1337,Small Business,East
ORD10687,2023-06-08,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1323,Small Business,South
ORD10688,2023-06-17,PROD009,Headphones,Electronics,199.99,1,199.99,CUST2600,Enterprise,East
ORD10689,2023-08-12,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3989,Small Business,North
ORD10690,2023-02-14,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4787,Education,North
ORD10691,2023-11-10,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2266,Small Business,North
ORD10692,2023-12-29,PROD001,"Laptop Pro 15""",Electronics,1299.99,2,2599.98,CUST1046,Small Business,West
ORD10693,2023-09-25,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST3118,Individual,South
ORD10694,2023-03-06,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4071,Individual,North
ORD10695,2023-01-16,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2372,Education,East
ORD10696,2023-02-02,PROD009,Headphones,Electronics,199.99,1,199.99,CUST2077,Enterprise,West
ORD10697,2023-09-19,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2475,Enterprise,West
ORD10698,2023-10-18,PROD014,Desk Lamp,Furniture,59.99,2,119.98,CUST1644,Individual,North
ORD10699,2023-10-21,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1472,Small Business,Central
ORD10700,2023-01-23,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4517,Enterprise,South
ORD10701,2023-08-30,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST2490,Education,South
ORD10702,2023-01-19,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3264,Education,South
ORD10703,2023-05-08,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST2704,Individual,East
ORD10704,2023-02-09,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST3341,Individual,North
ORD10705,2023-12-11,PROD009,Headphones,Electronics,199.99,3,599.97,CUST1734,Small Business,Central
ORD10706,2023-07-25,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1282,Education,East
ORD10707,2023-06-09,PROD013,Backpack,Accessories,89.99,2,179.98,CUST2340,Enterprise,Central
ORD10708,2023-01-05,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2511,Small Business,East
ORD10709,2023-06-05,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4029,Small Business,West
ORD10710,2023-10-30,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4164,Small Business,Central
ORD10711,2023-05-06,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1616,Enterprise,West
ORD10712,2023-04-30,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST3218,Individual,North
ORD10713,2023-01-01,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4108,Education,East
ORD10714,2023-04-16,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST3170,Small Business,West
ORD10715,2023-01-31,PROD008,Webcam HD,Electronics,79.99,2,159.98,CUST4983,Small Business,East
ORD10716,2023-01-23,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST4773,Small Business,Central
ORD10717,2023-12-25,PROD007,Standing Desk,Furniture,599.99,3,1799.97,CUST2877,Enterprise,Central
ORD10718,2023-09-16,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1546,Education,North
ORD10719,2023-10-18,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST3713,Small Business,South
ORD10720,2023-05-14,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST4485,Individual,West
ORD10721,2023-06-17,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2302,Education,East
ORD10722,2023-02-08,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4864,Small Business,South
ORD10723,2023-10-27,PROD013,Backpack,Accessories,89.99,2,179.98,CUST1432,Small Business,West
ORD10724,2023-06-10,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2665,Enterprise,Central
ORD10725,2023-04-17,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST2851,Individual,West
ORD10726,2023-03-03,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST1370,Small Business,East
ORD10727,2023-12-27,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1165,Small Business,East
ORD10728,2023-02-16,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3912,Small Business,East
ORD10729,2023-09-20,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1200,Individual,East
ORD10730,2023-03-31,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1127,Education,West
ORD10731,2023-10-09,PROD009,Headphones,Electronics,199.99,3,599.97,CUST2892,Enterprise,South
ORD10732,2023-01-07,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1252,Small Business,South
ORD10733,2023-07-25,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST2524,Enterprise,Central
ORD10734,2023-05-13,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4757,Enterprise,North
ORD10735,2023-04-12,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST4696,Education,South
ORD10736,2023-06-19,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1501,Enterprise,West
ORD10737,2023-03-28,PROD001,"Laptop Pro 15""",Electronics,1299.99,2,2599.98,CUST4785,Education,West
ORD10738,2023-01-16,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2567,Education,South
ORD10739,2023-04-20,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4720,Small Business,East
ORD10740,2023-08-17,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4618,Small Business,North
ORD10741,2023-11-14,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST3651,Individual,West
ORD10742,2023-10-09,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1359,Individual,West
ORD10743,2023-08-03,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST1816,Small Business,Central
ORD10744,2023-01-10,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2566,Individual,West
ORD10745,2023-09-06,PROD009,Headphones,Electronics,199.99,2,399.98,CUST2409,Individual,West
ORD10746,2023-04-03,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST1106,Individual,Central
ORD10747,2023-01-16,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4669,Individual,North
ORD10748,2023-08-30,PROD013,Backpack,Accessories,89.99,2,179.98,CUST3168,Individual,Central
ORD10749,2023-03-23,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST1410,Small Business,South
ORD10750,2023-10-01,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4757,Enterprise,South
ORD10751,2023-07-18,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST2453,Small Business,South
ORD10752,2023-10-31,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4023,Individual,Central
ORD10753,2023-12-27,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4881,Small Business,Central
ORD10754,2023-09-10,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3220,Individual,South
ORD10755,2023-01-20,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1369,Enterprise,South
ORD10756,2023-04-23,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST1081,Education,North
ORD10757,2023-11-11,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST1534,Individual,South
ORD10758,2023-06-15,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST1243,Enterprise,South
ORD10759,2023-12-27,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4171,Enterprise,Central
ORD10760,2023-07-06,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST4934,Enterprise,East
ORD10761,2023-12-06,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1413,Individual,East
ORD10762,2023-03-11,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4997,Small Business,West
ORD10763,2023-11-24,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3659,Individual,South
ORD10764,2023-10-15,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST4804,Individual,South
ORD10765,2023-10-29,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2549,Individual,East
ORD10766,2023-04-01,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3985,Enterprise,Central
ORD10767,2023-10-18,PROD007,Standing Desk,Furniture,599.99,3,1799.97,CUST3467,Individual,Central
ORD10768,2023-11-24,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4836,Education,South
ORD10769,2023-02-09,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST1974,Individual,East
ORD10770,2023-11-22,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST1363,Individual,West
ORD10771,2023-05-16,PROD001,"Laptop Pro 15""",Electronics,1299.99,2,2599.98,CUST1858,Small Business,North
ORD10772,2023-05-12,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4223,Enterprise,North
ORD10773,2023-07-17,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST2794,Education,South
ORD10774,2023-07-31,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST3019,Education,East
ORD10775,2023-07-12,PROD009,Headphones,Electronics,199.99,1,199.99,CUST1415,Education,Central
ORD10776,2023-12-18,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST2848,Enterprise,North
ORD10777,2023-01-11,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2305,Individual,North
ORD10778,2023-06-25,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1696,Education,South
ORD10779,2023-02-08,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3240,Enterprise,East
ORD10780,2023-11-11,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST3885,Enterprise,West
ORD10781,2023-03-26,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST3487,Education,South
ORD10782,2023-02-21,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST2356,Small Business,South
ORD10783,2023-12-23,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST4791,Individual,East
ORD10784,2023-05-02,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST1392,Enterprise,West
ORD10785,2023-10-09,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST1629,Enterprise,East
ORD10786,2023-08-07,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1358,Individual,Central
ORD10787,2023-04-13,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1397,Enterprise,South
ORD10788,2023-11-23,PROD003,USB-C Cable,Accessories,19.99,2,39.98,CUST1335,Education,North
ORD10789,2023-07-23,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST2928,Education,East
ORD10790,2023-11-25,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1757,Individual,West
ORD10791,2023-04-06,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST2825,Enterprise,East
ORD10792,2023-08-27,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST2078,Small Business,East
ORD10793,2023-02-01,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST1619,Enterprise,North
ORD10794,2023-06-26,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4310,Education,Central
ORD10795,2023-10-11,PROD004,"Monitor 27""",Electronics,399.99,3,1199.97,CUST2585,Education,Central
ORD10796,2023-09-01,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST3345,Small Business,West
ORD10797,2023-02-10,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2617,Enterprise,Central
