order_id,order_date,product_id,product_name,category,price,quantity,revenue,customer_id,customer_segment,region
ORD10798,2023-09-22,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4278,Small Business,North
ORD10799,2023-08-18,PROD013,Backpack,Accessories,89.99,2,179.98,CUST1708,Small Business,South
ORD10800,2023-04-09,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1516,Enterprise,West
ORD10801,2023-12-16,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST4369,Small Business,Central
ORD10802,2023-06-13,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4730,Enterprise,North
ORD10803,2023-10-12,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST2335,Individual,Central
ORD10804,2023-01-07,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST4221,Education,North
ORD10805,2023-03-18,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1607,Enterprise,North
ORD10806,2023-02-21,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST4218,Individual,Central
ORD10807,2023-06-26,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST4595,Education,East
ORD10808,2023-12-02,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3494,Education,North
ORD10809,2023-05-22,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST2650,Small Business,Central
ORD10810,2023-12-15,PROD010,Phone Case,Accessories,24.99,3,74.97,CUST1158,Education,East
ORD10811,2023-05-02,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST1201,Education,East
ORD10812,2023-07-10,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1082,Individual,East
ORD10813,2023-05-24,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST4452,Education,North
ORD10814,2023-04-27,PROD014,Desk Lamp,Furniture,59.99,2,119.98,CUST1550,Individual,West
ORD10815,2023-06-14,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2103,Education,Central
ORD10816,2023-02-15,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST1769,Education,South
ORD10817,2023-07-28,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST4034,Education,Central
ORD10818,2023-07-11,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST4362,Enterprise,Central
ORD10819,2023-03-23,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1268,Individual,Central
ORD10820,2023-03-11,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST4196,Enterprise,South
ORD10821,2023-04-13,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4428,Enterprise,South
ORD10822,2023-08-22,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1207,Individual,South
ORD10823,2023-07-08,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4373,Education,Central
ORD10824,2023-11-22,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3790,Enterprise,South
ORD10825,2023-09-08,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST3433,Education,South
ORD10826,2023-08-31,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST3403,Individual,East
ORD10827,2023-05-13,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST4067,Enterprise,East
ORD10828,2023-07-17,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1203,Small Business,Central
ORD10829,2023-04-20,PROD013,Backpack,Accessories,89.99,1,89.99,CUST4510,Small Business,South
ORD10830,2023-04-16,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2102,Education,Central
ORD10831,2023-12-16,PROD001,"Laptop Pro 15""",Electronics,1299.99,2,2599.98,CUST4733,Small Business,South
ORD10832,2023-01-05,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST1916,Individual,Central
ORD10833,2023-06-06,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3919,Individual,West
ORD10834,2023-07-12,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST4488,Individual,West
ORD10835,2023-04-22,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2911,Individual,Central
ORD10836,2023-11-16,PROD014,Desk Lamp,Furniture,59.99,2,119.98,CUST1419,Enterprise,Central
ORD10837,2023-07-11,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST3299,Individual,East
ORD10838,2023-02-25,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2973,Enterprise,East
ORD10839,2023-11-24,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2134,Individual,East
ORD10840,2023-03-18,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3118,Small Business,North
ORD10841,2023-11-04,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2309,Small Business,North
ORD10842,2023-09-12,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2210,Individual,West
ORD10843,2023-07-18,PROD007,Standing Desk,Furniture,599.99,3,1799.97,CUST4017,Enterprise,Central
ORD10844,2023-10-20,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2405,Small Business,Central
ORD10845,2023-09-01,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4713,Individual,Central
ORD10846,2023-03-29,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4443,Small Business,East
ORD10847,2023-08-30,PROD002,Wireless Mouse,Electronics,29.99,3,89.97,CUST1524,Individual,Central
ORD10848,2023-04-04,PROD013,Backpack,Accessories,89.99,1,89.99,CUST4878,Individual,North
ORD10849,2023-07-01,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST1914,Individual,West
ORD10850,2023-06-19,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2522,Individual,Central
ORD10851,2023-08-26,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4486,Enterprise,West
ORD10852,2023-11-21,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4867,Enterprise,West
ORD10853,2023-04-10,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST3049,Enterprise,West
ORD10854,2023-06-02,PROD009,Headphones,Electronics,199.99,1,199.99,CUST2692,Enterprise,South
ORD10855,2023-04-13,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST2403,Education,Central
ORD10856,2023-08-23,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1586,Individual,South
ORD10857,2023-02-11,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2997,Individual,South
ORD10858,2023-11-21,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST2851,Individual,South
ORD10859,2023-03-28,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3360,Small Business,West
ORD10860,2023-02-15,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1530,Education,West
ORD10861,2023-08-08,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST4953,Education,West
ORD10862,2023-01-20,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST3186,Small Business,East
ORD10863,2023-06-14,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4100,Small Business,North
ORD10864,2023-01-03,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST3566,Small Business,South
ORD10865,2023-06-26,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2278,Small Business,North
ORD10866,2023-09-15,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3411,Individual,South
ORD10867,2023-01-24,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST2221,Individual,West
ORD10868,2023-09-24,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST3442,Individual,West
ORD10869,2023-12-18,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST2403,Education,East
ORD10870,2023-04-07,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1675,Education,North
ORD10871,2023-04-25,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3978,Small Business,South
ORD10872,2023-01-12,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3415,Small Business,North
ORD10873,2023-12-31,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST1153,Education,East
ORD10874,2023-10-01,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3432,Enterprise,North
ORD10875,2023-01-11,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST1197,Enterprise,West
ORD10876,2023-07-14,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1506,Individual,West
ORD10877,2023-03-20,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1841,Enterprise,East
ORD10878,2023-12-05,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST3131,Individual,Central
ORD10879,2023-12-25,PROD010,Phone Case,Accessories,24.99,2,49.98,CUST4402,Enterprise,Central
ORD10880,2023-11-13,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST1466,Enterprise,West
ORD10881,2023-11-08,PROD004,"Monitor 27""",Electronics,399.99,2,799.98,CUST2077,Small Business,East
ORD10882,2023-07-29,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2209,Small Business,North
ORD10883,2023-09-12,PROD009,Headphones,Electronics,199.99,1,199.99,CUST4728,Small Business,West
ORD10884,2023-05-01,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST1011,Enterprise,North
ORD10885,2023-02-26,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST4421,Education,South
ORD10886,2023-09-19,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1307,Enterprise,East
ORD10887,2023-04-29,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2870,Individual,East
ORD10888,2023-01-26,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST1408,Small Business,North
ORD10889,2023-05-29,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST2475,Individual,West
ORD10890,2023-03-01,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1389,Enterprise,North
ORD10891,2023-03-12,PROD014,Desk Lamp,Furniture,59.99,2,119.98,CUST3717,Small Business,East
ORD10892,2023-08-13,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST4912,Individual,North
ORD10893,2023-06-25,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST1749,Enterprise,West
ORD10894,2023-08-22,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST2113,Education,West
ORD10895,2023-08-04,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3657,Small Business,North
ORD10896,2023-12-23,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST4860,Small Business,North
ORD10897,2023-10-30,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST3330,Education,South
ORD10898,2023-07-14,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4191,Individual,Central
ORD10899,2023-12-17,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST3978,Small Business,West
ORD10900,2023-09-07,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST1462,Education,West
ORD10901,2023-02-02,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST2071,Individual,North
ORD10902,2023-12-14,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST4045,Small Business,East
ORD10903,2023-09-25,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3819,Enterprise,West
ORD10904,2023-05-08,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2973,Individual,West
ORD10905,2023-10-13,PROD003,USB-C Cable,Accessories,19.99,2,39.98,CUST3510,Enterprise,North
ORD10906,2023-03-22,PROD011,"Tablet 10""",Electronics,449.99,2,899.98,CUST3070,Education,West
ORD10907,2023-03-26,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1306,Education,East
ORD10908,2023-06-19,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST4973,Individual,North
ORD10909,2023-04-25,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3254,Education,West
ORD10910,2023-05-01,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1322,Education,West
ORD10911,2023-10-21,PROD013,Backpack,Accessories,89.99,1,89.99,CUST4508,Education,West
ORD10912,2023-03-02,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST3037,Enterprise,North
ORD10913,2023-07-31,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1146,Enterprise,North
ORD10914,2023-11-06,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3611,Individual,Central
ORD10915,2023-04-16,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3681,Education,East
ORD10916,2023-01-28,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4344,Small Business,West
ORD10917,2023-10-14,PROD006,Desk Chair,Furniture,249.99,2,499.98,CUST3457,Education,East
ORD10918,2023-08-20,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1467,Enterprise,South
ORD10919,2023-06-24,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST2454,Individual,Central
ORD10920,2023-07-11,PROD009,Headphones,Electronics,199.99,2,399.98,CUST3875,Enterprise,North
ORD10921,2023-03-26,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST3016,Small Business,West
ORD10922,2023-05-11,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST3502,Small Business,South
ORD10923,2023-07-21,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1883,Education,South
ORD10924,2023-06-23,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1441,Education,North
ORD10925,2023-11-21,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST3411,Enterprise,West
ORD10926,2023-12-04,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST3065,Small Business,West
ORD10927,2023-09-29,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST4015,Enterprise,Central
ORD10928,2023-08-10,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST4435,Education,Central
ORD10929,2023-04-01,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3833,Small Business,South
ORD10930,2023-07-18,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST3693,Individual,Central
ORD10931,2023-07-16,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST2714,Small Business,East
ORD10932,2023-06-25,PROD007,Standing Desk,Furniture,599.99,3,1799.97,CUST4975,Individual,West
ORD10933,2023-03-10,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1565,Education,Central
ORD10934,2023-09-20,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST2224,Individual,Central
ORD10935,2023-04-22,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST1822,Small Business,Central
ORD10936,2023-05-29,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST3812,Individual,South
ORD10937,2023-11-29,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST1728,Individual,North
ORD10938,2023-06-30,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3303,Education,Central
ORD10939,2023-12-08,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST3761,Individual,West
ORD10940,2023-01-07,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3141,Enterprise,North
ORD10941,2023-03-16,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST1217,Enterprise,South
ORD10942,2023-03-24,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST2173,Individual,South
ORD10943,2023-02-01,PROD014,Desk Lamp,Furniture,59.99,2,119.98,CUST3828,Individual,South
ORD10944,2023-10-05,PROD013,Backpack,Accessories,89.99,2,179.98,CUST4334,Education,North
ORD10945,2023-12-12,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4542,Small Business,Central
ORD10946,2023-05-02,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST3092,Individual,North
ORD10947,2023-07-15,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST2587,Education,East
ORD10948,2023-01-28,PROD009,Headphones,Electronics,199.99,2,399.98,CUST1053,Individual,South
ORD10949,2023-08-15,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4399,Small Business,East
ORD10950,2023-10-29,PROD013,Backpack,Accessories,89.99,1,89.99,CUST3471,Small Business,South
ORD10951,2023-08-18,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST1726,Enterprise,South
ORD10952,2023-09-21,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST1488,Education,North
ORD10953,2023-05-23,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST3279,Individual,South
ORD10954,2023-10-27,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST1023,Individual,West
ORD10955,2023-03-21,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1163,Small Business,East
ORD10956,2023-01-27,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST4168,Individual,West
ORD10957,2023-10-21,PROD013,Backpack,Accessories,89.99,1,89.99,CUST1298,Individual,Central
ORD10958,2023-04-05,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST3132,Enterprise,Central
ORD10959,2023-08-01,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3224,Education,North
ORD10960,2023-04-24,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST4618,Small Business,East
ORD10961,2023-07-04,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST2202,Small Business,Central
ORD10962,2023-09-01,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3299,Enterprise,North
ORD10963,2023-06-27,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST2825,Small Business,Central
ORD10964,2023-11-15,PROD015,Cable Organizer,Accessories,14.99,2,29.98,CUST1163,Individual,West
ORD10965,2023-02-28,PROD015,Cable Organizer,Accessories,14.99,1,14.99,CUST2580,Individual,Central
ORD10966,2023-05-25,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST1101,Individual,Central
ORD10967,2023-09-18,PROD013,Backpack,Accessories,89.99,1,89.99,CUST2825,Education,North
ORD10968,2023-11-30,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST3104,Enterprise,North
ORD10969,2023-10-03,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST3567,Enterprise,South
ORD10970,2023-11-19,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4542,Education,North
ORD10971,2023-10-03,PROD004,"Monitor 27""",Electronics,399.99,2,799.98,CUST4598,Education,North
ORD10972,2023-12-18,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST2880,Individual,North
ORD10973,2023-02-07,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST1222,Small Business,East
ORD10974,2023-02-06,PROD009,Headphones,Electronics,199.99,1,199.99,CUST3355,Small Business,East
ORD10975,2023-07-18,PROD007,Standing Desk,Furniture,599.99,1,599.99,CUST2847,Education,West
ORD10976,2023-01-09,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST2595,Enterprise,Central
ORD10977,2023-11-25,PROD001,"Laptop Pro 15""",Electronics,1299.99,1,1299.99,CUST1259,Enterprise,North
ORD10978,2023-09-15,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST1434,Individual,East
ORD10979,2023-02-14,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST2153,Education,West
ORD10980,2023-12-05,PROD007,Standing Desk,Furniture,599.99,2,1199.98,CUST1640,Small Business,South
ORD10981,2023-07-20,PROD012,Smart Watch,Electronics,299.99,1,299.99,CUST4263,Individual,South
ORD10982,2023-12-13,PROD005,Keyboard Mechanical,Electronics,149.99,1,149.99,CUST4954,Individual,North
ORD10983,2023-10-12,PROD009,Headphones,Electronics,199.99,2,399.98,CUST1171,Enterprise,Central
ORD10984,2023-07-21,PROD010,Phone Case,Accessories,24.99,1,24.99,CUST3200,Enterprise,East
ORD10985,2023-06-26,PROD004,"Monitor 27""",Electronics,399.99,1,399.99,CUST1867,Education,Central
ORD10986,2023-03-24,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST1753,Small Business,Central
ORD10987,2023-05-10,PROD014,Desk Lamp,Furniture,59.99,1,59.99,CUST1795,Enterprise,South
ORD10988,2023-10-18,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4487,Education,Central
ORD10989,2023-05-29,PROD002,Wireless Mouse,Electronics,29.99,2,59.98,CUST3751,Enterprise,East
ORD10990,2023-04-12,PROD002,Wireless Mouse,Electronics,29.99,1,29.99,CUST3972,Education,East
ORD10991,2023-03-07,PROD006,Desk Chair,Furniture,249.99,1,249.99,CUST3749,Small Business,North
ORD10992,2023-11-14,PROD005,Keyboard Mechanical,Electronics,149.99,2,299.98,CUST1792,Individual,West
ORD10993,2023-06-18,PROD008,Webcam HD,Electronics,79.99,1,79.99,CUST3524,Individual,Central
ORD10994,2023-10-17,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST4308,Individual,West
ORD10995,2023-01-03,PROD003,USB-C Cable,Accessories,19.99,1,19.99,CUST2282,Small Business,South
ORD10996,2023-11-25,PROD012,Smart Watch,Electronics,299.99,2,599.98,CUST4441,Individual,South
ORD10997,2023-06-19,PROD011,"Tablet 10""",Electronics,449.99,1,449.99,CUST4595,Education,West
ORD10998,2023-07-03,PROD008,Webcam HD,Electronics,79.99,3,239.97,CUST4173,Individual,West
ORD10999,2023-02-25,PROD009,Headphones,Electronics,199.99,1,199.99,CUST1719,Enterprise,East
